sales_key,customer_key,product_key,date_key,load_date,quantity,gross_revenue,returns_amount,net_revenue
d1a8c1d140ff,0fa978572c1d,8a0b6d17b12e,2024-08-07,2024-08-07,14,11160.26,0.0,11160.26
2ba172e60996,18046e4c2e4b,6b95c48aaa47,2024-08-26,2024-08-26,22,9258.68,0.0,9258.68
c0e31045aafe,1fd6a794f6c0,43732b545005,2024-04-03,2024-04-03,20,15655.57,0.0,15655.57
b3a9f00fa971,3e4bbca2deaf,90bb7006a461,2024-06-26,2024-06-26,39,3060.26,0.0,3060.26
ca5f7e5ce0c3,259cfa42932f,a5c6a1018b87,2024-10-21,2024-10-21,31,27183.26,1168.88,26014.38
c47c0b95409f,1fd6a794f6c0,5c67ff91b651,2024-09-02,2024-09-02,11,3257.67,0.0,3257.67
d3d7fcc9d3ad,08fa48a83a30,71421cc4a202,2024-06-24,2024-06-24,20,7343.98,0.0,7343.98
34be25a9e60f,444496ef19f0,d96541af0a6a,2024-08-31,2024-08-31,8,1957.63,0.0,1957.63
de1b645e6f3f,24366d932c58,48dda018cffc,2024-12-12,2024-12-12,42,15981.79,511.42,15470.37
a2b3a7a69cd3,f280b3fd3f85,c8def53aa5e1,2024-09-30,2024-09-30,42,17604.99,0.0,17604.99
9a5d3e05bcb4,b37a59bea8e8,459ae78ee6d3,2024-11-16,2024-11-16,2,718.68,0.0,718.68
de6bc0978fc3,25e941e73e75,b4671d06768a,2024-09-04,2024-09-04,15,6076.77,170.15,5906.62
5175d84c8a72,ccbdabda08d4,79f6d802ad89,2024-12-21,2024-12-21,9,1077.69,0.0,1077.69
981e1ed51206,748cde6bb286,5ac038e72743,2024-11-02,2024-11-02,15,4378.67,0.0,4378.67
13a4a6b39af7,08fa48a83a30,459ae78ee6d3,2024-02-21,2024-02-21,44,13042.35,0.0,13042.35
08a8dd10541c,c4306cba2120,5c67ff91b651,2024-04-04,2024-04-04,12,2828.9,0.0,2828.9
fe6b683bcc3e,654e7b779981,f12aa4e8831a,2024-10-19,2024-10-19,1,647.55,0.0,647.55
9e245db4f0ad,a6e86fecf342,e07b1801bfc0,2024-04-24,2024-04-24,14,3563.46,342.09,3221.37
f9a45d39f816,da3412d15174,43732b545005,2024-03-24,2024-03-24,11,8668.71,0.0,8668.71
a1ce544cb27e,87bda898d2da,5da6f21ae473,2024-06-14,2024-06-14,40,23946.99,0.0,23946.99
fb92d4dfb423,e524dd9e8dde,dbd32c932e6d,2024-02-12,2024-02-12,23,7331.15,0.0,7331.15
8637876afe31,33542777ab1f,256894ada995,2024-03-24,2024-03-24,48,25806.48,0.0,25806.48
d1b8d92c634f,a64e7cec3a3d,1338b20b0557,2024-04-13,2024-04-13,10,1314.43,0.0,1314.43
b62dc86e738e,2d9a97d65cf5,2229196545d7,2024-06-02,2024-06-02,30,14170.31,0.0,14170.31
1247911cc750,459fa76a4b8d,9dfb688e46f3,2024-09-07,2024-09-07,16,7049.94,0.0,7049.94
18b4f5269941,13440d248e91,999481f026b2,2024-05-25,2024-05-25,12,5133.36,0.0,5133.36
149fd5966302,e04354cb6e6c,999481f026b2,2024-02-01,2024-02-01,48,18534.75,0.0,18534.75
d45b27a79409,dad819b0207d,32ca003f13d5,2024-11-14,2024-11-14,13,1860.92,0.0,1860.92
b380804f6ec2,96fbf1efe3d5,0368fe938df0,2024-04-18,2024-04-18,48,27418.45,0.0,27418.45
aefcdde46f78,a56feadbf2e4,348b9da2ae8f,2024-09-19,2024-09-19,31,11233.71,0.0,11233.71
aa8f0134da46,e524dd9e8dde,ecad9c574b3a,2024-09-18,2024-09-18,7,3093.54,136.12,2957.42
f1091a49bf2f,a8f1f397cd53,e8c7cab22da2,2024-11-18,2024-11-18,44,21396.67,0.0,21396.67
aa3382ad7d97,b427309863eb,34d8515f8fff,2024-05-30,2024-05-30,49,7232.64,0.0,7232.64
c3fda2a0a93c,6202d1545806,999481f026b2,2024-08-22,2024-08-22,11,3417.09,0.0,3417.09
e36a3ebc8da6,034f3816818b,459ae78ee6d3,2024-03-05,2024-03-05,16,6009.6,0.0,6009.6
a530a7e67c9b,7492940dae1c,d96541af0a6a,2024-07-01,2024-07-01,21,5689.04,0.0,5689.04
2dc7dd4310d5,93546766971b,27277b752d50,2024-12-23,2024-12-23,4,96.98,0.0,96.98
18c45a00d49b,259cfa42932f,3a56db8703f1,2024-07-20,2024-07-20,20,9082.33,0.0,9082.33
a3f895a6ad8b,7492940dae1c,90bb7006a461,2024-06-13,2024-06-13,15,1498.13,185.77,1312.36
a1d837f14233,9f931bb14d80,8d4b91272e30,2024-02-16,2024-02-16,16,5080.66,574.11,4506.55
7f284586cd77,af17a1838886,999481f026b2,2024-04-24,2024-04-24,47,20549.64,0.0,20549.64
185f7eee30ad,227a069fea9c,520c845dde88,2024-12-31,2024-12-31,31,16141.65,1727.16,14414.49
71f86452cd8e,18c31d2615e8,fe88323aa47c,2024-07-19,2024-07-19,28,8693.46,0.0,8693.46
7f006370cb39,7ae1ec8148d5,f12aa4e8831a,2024-05-05,2024-05-05,2,1273.91,0.0,1273.91
985d00301749,9f931bb14d80,65179f62f1ab,2024-12-08,2024-12-08,35,25707.33,0.0,25707.33
d690cca6ebeb,fc06a1ad75ec,091b5b2306f4,2024-01-01,2024-01-01,30,19011.75,0.0,19011.75
bae83053e65d,fffbad507f43,1a6d32022bb8,2024-10-14,2024-10-14,43,21924.01,0.0,21924.01
ff7f54266da8,e0ac748ba43b,5c67ff91b651,2024-02-09,2024-02-09,20,4202.18,168.09,4034.09
45338320973e,89b8f8706d3b,1a4342d78389,2024-10-30,2024-10-30,3,445.52,0.0,445.52
1a767bbeadde,a481a6e690ce,726cea0fee93,2024-01-26,2024-01-26,47,13091.75,0.0,13091.75
a22c7b227c0e,c6fd5ae29da7,726cea0fee93,2024-10-02,2024-10-02,39,10803.72,529.38,10274.34
0b6d7e53ea1d,540f2386f45e,2565587639ac,2024-05-04,2024-05-04,36,16280.28,0.0,16280.28
484c2fe91d99,a481a6e690ce,b4671d06768a,2024-02-15,2024-02-15,34,16137.72,0.0,16137.72
aa279f6578f5,af17a1838886,27277b752d50,2024-01-19,2024-01-19,43,1229.42,0.0,1229.42
5888eb874643,6d33b834a072,791de21059e1,2024-07-13,2024-07-13,31,995.12,0.0,995.12
9c4b078e7c8d,37c1720bdccb,791de21059e1,2024-01-01,2024-01-01,47,1924.79,0.0,1924.79
6be585000f10,46e23dfe7e70,ff1611f630b9,2024-03-20,2024-05-27,41,11440.87,0.0,11440.87
82e8587dfc4e,f280b3fd3f85,1338b20b0557,2024-12-30,2024-12-30,50,4772.85,0.0,4772.85
fdb628d00a51,4c2776480458,71421cc4a202,2024-09-23,2024-09-23,49,17787.44,0.0,17787.44
e40a4f06d558,9a48173fde3a,b4671d06768a,2024-05-25,2024-05-25,39,16364.69,1112.8,15251.89
d6ed5f789ce4,d0c07c721fca,0f83205e3d33,2024-10-15,2024-10-15,3,1538.79,0.0,1538.79
8811d966706c,f6055b44d7fe,8a0b6d17b12e,2024-10-14,2024-10-14,22,17238.84,0.0,17238.84
a1188bd709c2,5f53f45c1684,1a4342d78389,2024-06-28,2024-06-28,43,8363.12,0.0,8363.12
bed55ac70911,554ee864a7f8,dbd32c932e6d,2024-02-15,2024-02-15,33,9313.63,0.0,9313.63
a3c8fd2d06f7,ea45c55e1c49,0dd77115c4f3,2024-01-17,2024-01-17,9,2371.37,0.0,2371.37
6c9d72347e09,1fd6a794f6c0,c5de84a42dc7,2024-05-02,2024-06-18,50,4903.83,0.0,4903.83
469817eabac7,d947432308b5,2565587639ac,2024-09-10,2024-09-10,45,20694.46,0.0,20694.46
74ff985e1c6e,58876afc4fe0,d96541af0a6a,2024-05-24,2024-05-24,36,9494.55,303.83,9190.72
9bbca0591977,cd29770f7454,459ae78ee6d3,2024-03-11,2024-03-11,24,9533.97,0.0,9533.97
3ed6ef44da95,a8f1f397cd53,3da8eef4fef2,2024-10-29,2024-10-29,3,892.63,0.0,892.63
e6fb2b2253a7,aa2a3c8a7d2c,a28f10595545,2024-04-16,2024-04-16,37,23300.5,0.0,23300.5
977e4f4b8a71,68783a793ffd,90bb7006a461,2024-06-07,2024-06-07,25,1983.65,0.0,1983.65
ec716ecf8d5e,f0f62be4e41e,e8c7cab22da2,2024-09-26,2024-09-26,15,9703.8,0.0,9703.8
4bf6dafcc3af,f280b3fd3f85,0368fe938df0,2024-03-21,2024-03-21,40,18127.65,2556.0,15571.65
281784dd5ce0,ae0cb1cc01cb,c8def53aa5e1,2024-02-24,2024-02-24,29,19942.11,0.0,19942.11
2f442d432db7,c4b5766ac95e,f12aa4e8831a,2024-07-17,2024-07-17,10,5476.94,0.0,5476.94
a3c4e154ea28,0e80b9f7aafc,e07b1801bfc0,2024-07-12,2024-07-12,11,1858.3,0.0,1858.3
03d17baebb89,2d9a97d65cf5,091b5b2306f4,2024-03-25,2024-03-25,9,5155.49,144.35,5011.14
30eac8a6cba2,f6055b44d7fe,2565587639ac,2024-08-27,2024-08-27,29,15254.72,0.0,15254.72
318405e7075d,fea9c201a72a,d96541af0a6a,2024-09-22,2024-09-22,37,11020.11,0.0,11020.11
3a19a9597036,08fa48a83a30,791de21059e1,2024-09-16,2024-09-16,1,35.18,0.0,35.18
32d7ef20d3d3,da3412d15174,fe88323aa47c,2024-04-02,2024-04-02,14,3933.49,0.0,3933.49
ac57bb3f9d8c,37c1720bdccb,27277b752d50,2024-11-10,2024-11-10,3,85.47,0.0,85.47
6d8e492a1dda,254c9ac7c99a,e5b0897fe847,2024-07-19,2024-07-19,40,12704.71,0.0,12704.71
5242a2974d6f,a2c6033263c5,43732b545005,2024-03-20,2024-03-20,1,624.6,0.0,624.6
3d4e456e6b56,b3e8f6aa7ed8,d7f53e733ed8,2024-10-05,2024-10-05,26,8416.34,168.33,8248.01
248cb5cc635b,9f931bb14d80,43732b545005,2024-07-06,2024-07-06,3,1966.77,0.0,1966.77
1cffc9a9d77d,96c7d03cc7cd,1a4342d78389,2024-12-22,2024-12-22,10,1735.1,0.0,1735.1
2cc7db1bfa7d,99958cf74ca8,5ac038e72743,2024-03-03,2024-03-03,39,16583.17,0.0,16583.17
33f7d52a5448,b72f5fbab92c,0f83205e3d33,2024-08-20,2024-08-20,6,2988.84,0.0,2988.84
f78856764153,48525ec3181c,e07b1801bfc0,2024-11-11,2024-11-11,9,2064.15,0.0,2064.15
d2ba16ba6ac1,fad45530b963,34d8515f8fff,2024-06-04,2024-06-04,47,6974.48,0.0,6974.48
be10df0a0d89,c26d3b7d5168,1a4342d78389,2024-04-22,2024-04-22,17,2476.28,0.0,2476.28
09f362086b93,327b8bfc1bce,3b0e4cfdd3b3,2024-10-14,2024-10-14,41,15765.97,173.43,15592.54
bcb96abcccdd,25e941e73e75,999481f026b2,2024-04-28,2024-04-28,11,3988.23,103.69,3884.54
89607a769808,4842439dcbf0,43732b545005,2024-08-18,2024-08-18,3,2281.16,0.0,2281.16
2257629f3d1d,425aca2a7b26,e07b1801bfc0,2024-07-16,2024-07-16,30,4928.91,0.0,4928.91
068a2d0b48ff,227a069fea9c,0dd77115c4f3,2024-04-11,2024-04-11,7,1757.83,0.0,1757.83
d28e252adcf1,fffbad507f43,e5b0897fe847,2024-03-05,2024-03-05,49,14107.71,790.03,13317.68
2b54cf9e1d70,1fd6a794f6c0,459ae78ee6d3,2024-08-20,2024-08-20,47,13442.21,551.13,12891.08
863fb5633335,99958cf74ca8,0f83205e3d33,2024-11-12,2024-12-31,41,17904.62,0.0,17904.62
2530ec5689f4,554ee864a7f8,1a6d32022bb8,2024-02-24,2024-02-24,46,21504.91,2473.06,19031.85
2d3f44dd5c32,5b8fede42210,ecad9c574b3a,2024-11-18,2025-01-02,26,11833.93,0.0,11833.93
977effbcad69,68c690f6a8f3,5da6f21ae473,2024-08-18,2024-08-18,23,12451.55,0.0,12451.55
39fd8fda21b5,79df87ccb0ea,dbd32c932e6d,2024-07-22,2024-07-22,16,4628.75,0.0,4628.75
4cd9bce3162d,13207bd9905f,2dd08ca9a60e,2024-11-25,2024-11-25,22,6734.1,0.0,6734.1
ef045edeed9e,dcd3939a4216,2565587639ac,2024-05-27,2024-05-27,2,698.1,50.26,647.84
779326425515,fad45530b963,43732b545005,2024-10-14,2024-10-14,25,21597.42,0.0,21597.42
cbf04381c5bb,723c02efaea9,0f83205e3d33,2024-09-21,2024-09-21,5,2064.56,0.0,2064.56
0ff25639261c,b72f5fbab92c,459ae78ee6d3,2024-08-21,2024-08-21,30,7299.71,0.0,7299.71
b9fe6991df94,ef6abefb827e,a5c6a1018b87,2024-09-03,2024-09-03,21,17145.61,0.0,17145.61
dd05117965a5,dcd3939a4216,ff1611f630b9,2024-09-27,2024-09-27,7,1858.13,0.0,1858.13
6e87fb82bc9e,6d33b834a072,2229196545d7,2024-01-27,2024-01-27,3,1321.49,17.18,1304.31
4af5951d0516,fd6fe3540fdd,6e3433aaf26b,2024-07-01,2024-07-01,22,7393.5,0.0,7393.5
8d263a883f0a,cd29770f7454,65179f62f1ab,2024-09-22,2024-09-22,20,14733.89,1650.2,13083.69
56662a4fdd14,f6055b44d7fe,791de21059e1,2024-04-27,2024-04-27,37,1761.38,0.0,1761.38
d8edf41926f4,b3292f1c9faa,32ca003f13d5,2024-07-03,2024-07-03,16,3052.76,0.0,3052.76
a2a08bfcf18f,ccbdabda08d4,e07b1801bfc0,2024-10-26,2024-10-26,38,6555.53,642.44,5913.09
f328acfb7353,3e4bbca2deaf,999481f026b2,2024-02-27,2024-02-27,48,20266.14,0.0,20266.14
6e0325bbc074,2793042e322d,c5de84a42dc7,2024-10-17,2024-10-17,20,2253.93,0.0,2253.93
6071e389e6d8,80c9ab92337c,1338b20b0557,2024-03-18,2024-03-18,13,1861.1,0.0,1861.1
f1092b944422,444496ef19f0,3b0e4cfdd3b3,2024-06-17,2024-06-17,43,17978.97,1743.96,16235.01
150eafab6352,73973d37dab0,49ba8e93926a,2024-08-20,2024-08-20,43,18139.84,1959.1,16180.74
d32c3b831766,96fbf1efe3d5,c38a7bcf3a53,2024-04-12,2024-04-12,8,3986.82,0.0,3986.82
dcbcaae063f2,e3eb1a2c43c3,2229196545d7,2024-01-04,2024-01-04,24,11082.11,0.0,11082.11
e90cfbb73d07,867d565a14b4,5c67ff91b651,2024-11-07,2024-11-07,9,1811.08,0.0,1811.08
add60cd6b125,1b7e08d102bf,ea01d2f0c612,2024-10-27,2024-10-27,36,6159.63,0.0,6159.63
8ee30b387a3f,a2c6033263c5,2dd08ca9a60e,2024-04-16,2024-04-16,38,13185.2,0.0,13185.2
1c0a8c9fd9a8,f19c8ce8e31f,27277b752d50,2024-11-26,2024-11-26,21,534.21,5.88,528.33
a859f656b05b,3399bf49212a,0f83205e3d33,2024-12-04,2024-12-04,9,3731.58,0.0,3731.58
0e62534d2c54,31305889fba7,2dd08ca9a60e,2024-10-25,2024-10-25,10,3174.83,0.0,3174.83
971b39459c63,654e7b779981,0dd77115c4f3,2024-11-14,2024-11-14,12,3230.11,0.0,3230.11
4a493ca4230b,22b27fb89586,ecad9c574b3a,2024-02-26,2024-02-26,43,18040.13,0.0,18040.13
26d76f206d6f,9509000619b3,8a0b6d17b12e,2024-10-26,2024-10-26,30,17582.64,0.0,17582.64
a888e46cf812,b0d3c4c05f29,27277b752d50,2024-09-20,2024-09-20,6,134.48,0.0,134.48
9e6701fbce28,1d4c27fa2cca,49ba8e93926a,2024-09-19,2024-09-19,9,5138.17,190.11,4948.06
dff5e9c383c4,444496ef19f0,a28f10595545,2024-10-20,2024-10-20,40,16651.57,1748.41,14903.16
114ab3acb961,e37e57b93f67,3b0e4cfdd3b3,2024-07-26,2024-07-26,31,12101.16,0.0,12101.16
b62f59d484c9,cd29770f7454,0f83205e3d33,2024-09-27,2024-09-27,8,3347.78,448.6,2899.18
dde5a4ea47de,ec15ce5b25ea,27277b752d50,2024-07-30,2024-07-30,24,810.29,0.0,810.29
69acaf3c91c9,634762e2c181,79f6d802ad89,2024-09-28,2024-09-28,36,4338.14,0.0,4338.14
c77d5da4aff8,0f6ffc4abb4e,1338b20b0557,2024-07-22,2024-07-22,19,1923.76,0.0,1923.76
57f91dbdb784,80c9ab92337c,32ca003f13d5,2024-01-15,2024-01-15,10,1339.37,0.0,1339.37
3933f3aba882,0e80b9f7aafc,e8c7cab22da2,2024-08-04,2024-08-04,33,15869.78,0.0,15869.78
cb72ab80627d,fcac0777852a,2229196545d7,2024-05-20,2024-05-20,1,578.88,0.0,578.88
0ea16f8fb148,ae0cb1cc01cb,c38a7bcf3a53,2024-04-26,2024-04-26,43,15031.77,0.0,15031.77
7745c4bd8e5a,49fdd8949c29,e07b1801bfc0,2024-07-24,2024-07-24,30,7428.41,252.57,7175.84
065e780dadf4,3150cff27a5a,0f83205e3d33,2024-11-05,2024-11-05,40,17359.17,0.0,17359.17
9b9b3375136a,5b8fede42210,256894ada995,2024-11-10,2024-11-10,27,18226.72,0.0,18226.72
8b64c29c85d2,554ee864a7f8,e07b1801bfc0,2024-11-18,2024-11-18,28,6516.98,0.0,6516.98
9c7124c13030,540f2386f45e,8a0b6d17b12e,2024-06-07,2024-06-07,15,8938.11,0.0,8938.11
eafe50e69244,b72f5fbab92c,0368fe938df0,2024-10-14,2024-10-14,32,15879.86,0.0,15879.86
494728ef26ec,314bca13b9c3,65179f62f1ab,2024-12-21,2024-12-21,4,3092.96,0.0,3092.96
d01f48b8bedd,d0c07c721fca,009da4c25139,2024-09-02,2024-09-02,40,16859.37,0.0,16859.37
70aadcf5e00d,18046e4c2e4b,999481f026b2,2024-05-16,2024-05-16,25,12254.84,0.0,12254.84
dbe87cbdddf6,e04354cb6e6c,2dd08ca9a60e,2024-07-21,2024-07-21,47,12200.17,0.0,12200.17
13a50307a223,13336abf3f47,5ac038e72743,2024-01-04,2024-01-04,12,4787.32,0.0,4787.32
323fa79a1c4b,79df87ccb0ea,5c67ff91b651,2024-04-26,2024-04-26,47,11426.79,0.0,11426.79
39ba1efafdd7,ba936db6ec09,c1ec1f84d61b,2024-10-23,2024-10-23,21,11610.3,220.6,11389.7
6c95e556bab6,9a48173fde3a,1338b20b0557,2024-08-19,2024-08-19,18,2452.61,0.0,2452.61
6ffb67a7e362,1b7e08d102bf,dbd32c932e6d,2024-08-21,2024-08-21,1,313.14,0.0,313.14
4d6330816ef7,72ff69535329,5c67ff91b651,2024-08-08,2024-08-08,7,1395.53,0.0,1395.53
90335a2523d5,10147f67093e,c5de84a42dc7,2024-04-16,2024-04-16,2,228.69,0.0,228.69
8218deb49a99,e3eb1a2c43c3,5dae24f1c6b7,2024-09-17,2024-09-17,45,26482.19,0.0,26482.19
e22d63eb6109,e37e57b93f67,90bb7006a461,2024-09-18,2024-09-18,30,2567.8,351.79,2216.01
252bf16c94de,a64e7cec3a3d,71421cc4a202,2024-08-29,2024-08-29,44,16868.3,0.0,16868.3
466ee52bf5e4,0de81f645af8,999481f026b2,2024-08-06,2024-08-06,23,10395.83,0.0,10395.83
61e288ef8062,7777edf60436,90bb7006a461,2024-01-04,2024-01-04,5,525.82,0.0,525.82
a483ba6ae11f,7777edf60436,0f83205e3d33,2024-12-10,2024-12-10,5,2032.61,0.0,2032.61
7704d2e8ef95,091d837da01d,71421cc4a202,2024-04-17,2024-04-17,41,13444.58,0.0,13444.58
bdd2ceca7e35,bc00939a22c6,3a56db8703f1,2024-02-16,2024-02-16,44,28096.74,0.0,28096.74
128f52659085,d53a1acc4d1a,fe88323aa47c,2024-11-12,2024-11-12,20,5915.27,0.0,5915.27
4602840f7645,ffd7314f1b59,c5de84a42dc7,2024-12-19,2024-12-19,4,301.31,20.79,280.52
9014161c4d9c,56be73aa3710,0368fe938df0,2024-01-20,2024-01-20,10,5631.8,0.0,5631.8
0afc90f276e0,669f7c70e59d,c8def53aa5e1,2024-12-15,2024-12-15,10,6560.76,0.0,6560.76
301143fc2c49,cb00c326cde3,c38a7bcf3a53,2024-02-28,2024-02-28,28,13213.66,396.41,12817.25
7fbfd0fbf28d,0e80b9f7aafc,fe88323aa47c,2024-07-31,2024-07-31,46,11788.48,0.0,11788.48
d8dcd3dc685e,a6e86fecf342,2565587639ac,2024-10-12,2024-10-12,31,15432.0,0.0,15432.0
26343e4f83a0,9a48173fde3a,d96541af0a6a,2024-05-22,2024-05-22,17,3541.3,0.0,3541.3
ce87880f61b0,48525ec3181c,5c67ff91b651,2024-01-03,2024-01-03,2,543.54,0.0,543.54
cf1f02aa17de,97d0948b25a3,726cea0fee93,2024-06-17,2024-06-17,47,16442.49,0.0,16442.49
4822bd7e8c79,748cde6bb286,a28f10595545,2024-12-20,2024-12-20,11,5950.34,0.0,5950.34
54c7c52c2452,c0fc8a590b37,0368fe938df0,2024-01-10,2024-01-10,42,22221.37,0.0,22221.37
36f9cf16821a,9509000619b3,726cea0fee93,2024-04-09,2024-04-09,8,2375.53,0.0,2375.53
80b55014db43,ec15ce5b25ea,ea01d2f0c612,2024-03-24,2024-03-24,9,1575.12,231.54,1343.58
1434256c883e,aa2a3c8a7d2c,ace6f1af0777,2024-08-21,2024-08-21,42,14443.84,0.0,14443.84
2fa16c3c3f67,2d9a97d65cf5,ea01d2f0c612,2024-12-31,2024-12-31,20,3235.05,216.75,3018.3
6ce036dfe8aa,4aab89cd5624,ace6f1af0777,2024-11-01,2024-11-01,24,6563.35,0.0,6563.35
aa78fd8e04ee,0ad8184bd347,ecad9c574b3a,2024-06-15,2024-06-15,21,7785.3,0.0,7785.3
c95ab4a6119e,7b2dd70078e9,49ba8e93926a,2024-10-02,2024-10-02,12,6045.74,247.88,5797.86
accd18c20879,be7c9e834229,0dd77115c4f3,2024-05-01,2024-05-01,2,499.97,0.0,499.97
4cde88660ee8,e524dd9e8dde,9dfb688e46f3,2024-01-04,2024-01-04,46,19551.97,0.0,19551.97
79376f47b38e,e524dd9e8dde,71421cc4a202,2024-06-07,2024-06-07,9,2612.67,0.0,2612.67
36bc3ed408e5,654e7b779981,ea01d2f0c612,2024-05-31,2024-05-31,43,7770.01,0.0,7770.01
8de07e8f16a4,22b27fb89586,b4671d06768a,2024-10-15,2024-10-15,27,10745.02,0.0,10745.02
fd7d73a9ede6,7492940dae1c,726cea0fee93,2024-12-14,2024-12-14,13,4820.83,0.0,4820.83
92fe3c59e889,9d95a8072776,43732b545005,2024-06-18,2024-06-18,30,21778.9,653.37,21125.53
7b4327810d73,3134fc219e76,726cea0fee93,2024-02-14,2024-02-14,25,6087.48,547.87,5539.61
307f6eaf48cd,a76b10e0a594,c38a7bcf3a53,2024-08-25,2024-08-25,3,1434.77,0.0,1434.77
2c40cb0bff6b,2e4924f7b201,348b9da2ae8f,2024-02-29,2024-02-29,50,15012.44,0.0,15012.44
089201d39474,961bf5ede0b3,091b5b2306f4,2024-09-20,2024-09-20,13,7542.5,0.0,7542.5
0450eaf5a12b,89b8f8706d3b,27277b752d50,2024-10-22,2024-10-22,34,970.0,0.0,970.0
32a86d54936f,4a047b4edb0f,c8def53aa5e1,2024-07-18,2024-07-18,7,4328.47,0.0,4328.47
23dd327543d3,a38c92a09b51,27277b752d50,2024-09-02,2024-09-02,37,1205.91,0.0,1205.91
b8a7a63f2bc8,654e7b779981,ea01d2f0c612,2024-07-20,2024-07-20,4,781.61,0.0,781.61
8931fe2ff588,37c1720bdccb,5dae24f1c6b7,2024-10-03,2024-10-03,34,26456.59,0.0,26456.59
300fdd7d4740,362691ab7884,49ba8e93926a,2024-11-10,2024-11-10,33,16579.44,0.0,16579.44
9ce1279243fd,a2068315b83c,e8c7cab22da2,2024-10-21,2024-10-21,30,16191.96,0.0,16191.96
65206df1be55,95b08dcc92a8,a5c6a1018b87,2024-01-03,2024-01-03,31,21198.92,0.0,21198.92
f797c3364874,dfb2523d9ed7,1338b20b0557,2024-11-30,2024-11-30,20,2849.55,0.0,2849.55
ffa227b0fcdb,b3e8f6aa7ed8,48dda018cffc,2024-06-07,2024-06-07,18,7148.12,0.0,7148.12
51d48a864e66,119fc927c12e,5dae24f1c6b7,2024-08-06,2024-08-06,9,6066.85,0.0,6066.85
7519a09f3b3e,259cfa42932f,79f6d802ad89,2024-08-19,2024-08-19,23,4223.77,0.0,4223.77
038ed05ee00e,a481a6e690ce,0f83205e3d33,2024-05-07,2024-05-07,22,9603.27,0.0,9603.27
f6e541b9d5db,654e7b779981,27277b752d50,2024-11-22,2024-11-22,46,1485.63,0.0,1485.63
1b176593be16,dfb2523d9ed7,c38a7bcf3a53,2024-08-07,2024-08-07,24,10021.14,0.0,10021.14
6ce0de1cdd55,314bca13b9c3,c1ec1f84d61b,2024-06-17,2024-06-17,27,14283.6,0.0,14283.6
794d44b3b4a0,4842439dcbf0,ecad9c574b3a,2024-04-21,2024-04-21,20,8045.15,627.52,7417.63
298254a9aed6,4c2776480458,a5c6a1018b87,2024-12-09,2024-12-09,7,6355.16,0.0,6355.16
3d25955a2888,8eaf256db9cb,27277b752d50,2024-04-08,2024-04-08,21,619.47,0.0,619.47
ab43f81fbf88,2804f4e48008,2565587639ac,2024-10-25,2024-10-25,11,4053.91,0.0,4053.91
65446e2daeb7,4543e891b2dd,e8c7cab22da2,2024-04-06,2024-04-06,27,16000.26,0.0,16000.26
53a0118a1101,3134fc219e76,79f6d802ad89,2024-01-23,2024-01-23,47,5840.47,128.49,5711.98
9e68a3f2eb36,3134fc219e76,e07b1801bfc0,2024-07-20,2024-07-20,21,3656.12,0.0,3656.12
e731386a62e1,654e7b779981,e07b1801bfc0,2024-03-01,2024-03-01,19,4141.94,0.0,4141.94
7cb34006e419,254c9ac7c99a,90bb7006a461,2024-05-05,2024-05-05,18,1772.16,0.0,1772.16
46e6f6921697,e3eb1a2c43c3,8d4b91272e30,2024-05-04,2024-05-04,46,11679.85,0.0,11679.85
d0768a5aacb4,a64e7cec3a3d,256894ada995,2024-03-17,2024-03-17,3,1379.87,0.0,1379.87
0e8edc64ddf5,4842439dcbf0,0f83205e3d33,2024-07-03,2024-07-03,37,13777.36,0.0,13777.36
156d59fee79c,58876afc4fe0,49ba8e93926a,2024-10-15,2024-10-15,16,10287.48,967.02,9320.46
3b14450f85c7,4aab89cd5624,1338b20b0557,2024-01-08,2024-01-08,27,3076.61,0.0,3076.61
658cf0948972,119fc927c12e,48dda018cffc,2024-03-17,2024-03-17,35,18549.55,0.0,18549.55
76d8a40c9ca8,fd6fe3540fdd,3da8eef4fef2,2024-08-02,2024-08-02,36,11713.16,0.0,11713.16
d4739e7c72d4,ba50c5173401,0368fe938df0,2024-06-23,2024-06-23,38,17466.68,0.0,17466.68
dcc2df539d83,68c690f6a8f3,091b5b2306f4,2024-09-12,2024-09-12,32,20818.39,0.0,20818.39
68e39bdfb5cf,22b27fb89586,c5de84a42dc7,2024-04-28,2024-04-28,42,3423.19,229.35,3193.84
e4d220f38016,fad45530b963,459ae78ee6d3,2024-05-14,2024-05-14,44,16540.51,0.0,16540.51
0c05e0ce35a7,ec15ce5b25ea,2dd08ca9a60e,2024-10-16,2024-10-16,25,9466.25,0.0,9466.25
eb56aa2dd159,0b178394382e,71421cc4a202,2024-10-15,2024-10-15,2,582.55,0.0,582.55
fd91dc7d50ff,f6055b44d7fe,3a56db8703f1,2024-12-12,2024-12-12,2,1098.53,0.0,1098.53
0f61b1b22894,fcac0777852a,0dd77115c4f3,2024-02-04,2024-02-04,22,6826.98,0.0,6826.98
814951420e91,bbee4af2f7ad,0f83205e3d33,2024-06-07,2024-06-07,40,12871.71,0.0,12871.71
4258a14171b8,540f2386f45e,2565587639ac,2024-04-03,2024-04-03,47,16536.14,0.0,16536.14
3ed023b9ef11,96bbf587646d,8d4b91272e30,2024-11-21,2024-11-21,5,1531.88,49.02,1482.86
